index,true_label,candidate_labels,complementary_label
624,68,"['sea'; 'bridge']",sea
625,82,"['motorcycle'; 'flatfish']",motorcycle
626,94,"['lobster'; 'boy']",lobster
627,66,"['kangaroo'; 'pear']",pear
628,73,"['shark'; 'chair']",chair
629,56,"['snail'; 'willow_tree']",snail
630,89,"['bed'; 'bear']",bear
631,53,"['orchid'; 'pine_tree']",pine_tree
632,22,"['lizard'; 'possum']",lizard
633,69,"['pickup_truck'; 'possum']",possum
634,77,"['tulip'; 'pine_tree']",pine_tree
635,84,"['pickup_truck'; 'maple_tree']",maple_tree
636,20,"['poppy'; 'forest']",forest
637,98,"['pickup_truck'; 'pine_tree']",Pine tree
638,4,"['palm_tree'; 'fox']",palm_tree
639,69,"['possum'; 'pickup_truck']",possum
640,79,"['spider'; 'butterfly']",butterfly
641,40,"['bear'; 'tulip']",tulip
642,45,"['keyboard'; 'orange']",keyboard
643,1,"['caterpillar'; 'maple_tree']",caterpillar
644,56,"['willow_tree'; 'snail']",snail
645,65,"['can'; 'crab']",crab
646,51,"['bicycle'; 'mouse']",bicycle
647,5,"['apple'; 'bicycle']",bicycle
648,80,"['lion'; 'flatfish']",lion
649,54,"['beaver'; 'keyboard']",beaver
650,92,"['worm'; 'plain']",worm
651,4,"['fox'; 'palm_tree']",palm_tree
652,23,"['dinosaur'; 'mouse']",dinosaur
653,60,"['clock'; 'mushroom']",mushroom
654,81,"['bottle'; 'mushroom']",mushroom
655,77,"['tulip'; 'pine_tree']",pine_tree
656,73,"['chair'; 'shark']",chair
657,98,"['pickup_truck'; 'pine_tree']",Pine tree
658,0,"['flatfish'; 'train']",train
659,14,"['ray'; 'oak_tree']",oak_tree
660,9,"['mouse'; 'camel']",camel
661,44,"['flatfish'; 'cloud']",cloud
662,27,"['apple'; 'oak_tree']",apple
663,8,"['rose'; 'seal']",seal
664,43,"['willow_tree'; 'bottle']",bottle
665,74,"['man'; 'lawn_mower']",man
666,46,"['orange'; 'table']",table
667,94,"['lobster'; 'boy']",lobster
668,86,"['lizard'; 'tank']",lizard
669,30,"['orchid'; 'raccoon']",orchid
670,61,"['whale'; 'woman']",whale
671,57,"['fox'; 'worm']",fox
672,11,"['poppy'; 'boy']",poppy
673,81,"['mushroom'; 'bottle']",mushroom
674,25,"['tulip'; 'beaver']",tulip
675,81,"['bottle'; 'mushroom']",mushroom
676,70,"['road'; 'cup']",cup
677,29,"['girl'; 'sunflower']",sunflower
678,27,"['oak_tree'; 'apple']",apple
679,3,"['bed'; 'cup']",cup
680,71,"['lamp'; 'fox']",fox
681,53,"['orchid'; 'pine_tree']",pine_tree
682,48,"['skunk'; 'bottle']",skunk
683,19,"['motorcycle'; 'road']",motorcycle
684,80,"['lion'; 'flatfish']",lion
685,57,"['worm'; 'fox']",fox
686,19,"['motorcycle'; 'road']",motorcycle
687,59,"['oak_tree'; 'mountain']",mountain
688,25,"['beaver'; 'tulip']",tulip
689,56,"['snail'; 'willow_tree']",snail
690,74,"['man'; 'lawn_mower']",man
691,32,"['couch'; 'skunk']",couch
692,98,"['pine_tree'; 'pickup_truck']",pine_tree
693,37,"['lawn_mower'; 'cloud']",cloud
694,13,"['cup'; 'bottle']",cup
695,45,"['orange'; 'keyboard']",orange
696,12,"['beetle'; 'bear']",bear
697,80,"['flatfish'; 'lion']",lion
698,64,"['shark'; 'tractor']",tractor
699,16,"['train'; 'oak_tree']",Oak tree
700,17,"['turtle'; 'crocodile']",turtle
701,24,"['lawn_mower'; 'train']",lawn_mower
702,30,"['raccoon'; 'orchid']",raccoon
703,25,"['tulip'; 'beaver']",tulip
704,96,"['woman'; 'sea']",woman
705,37,"['cloud'; 'lawn_mower']",cloud
706,5,"['apple'; 'bicycle']",bicycle
707,98,"['pickup_truck'; 'pine_tree']",Pine tree
708,31,"['butterfly'; 'mountain']",butterfly
709,94,"['boy'; 'lobster']",lobster
710,5,"['bicycle'; 'apple']",apple
711,29,"['sunflower'; 'girl']",girl
712,66,"['kangaroo'; 'pear']",pear
713,51,"['mouse'; 'bicycle']",bicycle
714,6,"['beetle'; 'castle']",castle
715,67,"['man'; 'motorcycle']",motorcycle
716,50,"['bed'; 'otter']",otter
717,68,"['bridge'; 'sea']",sea
718,27,"['apple'; 'oak_tree']",apple
719,62,"['crocodile'; 'plain']",crocodile
720,89,"['bed'; 'bear']",bear
721,5,"['apple'; 'bicycle']",bicycle
722,11,"['poppy'; 'boy']",poppy
723,13,"['cup'; 'bottle']",cup
724,66,"['pear'; 'kangaroo']",pear
725,55,"['bicycle'; 'skyscraper']",skyscraper
726,15,"['rose'; 'snail']",rose
727,62,"['plain'; 'crocodile']",crocodile
728,74,"['lawn_mower'; 'man']",man
729,31,"['mountain'; 'butterfly']",butterfly
730,93,"['table'; 'lion']",lion
731,59,"['mountain'; 'oak_tree']",mountain
732,1,"['caterpillar'; 'maple_tree']",caterpillar
733,97,"['motorcycle'; 'crocodile']",crocodile
734,32,"['couch'; 'skunk']",skunk
735,39,"['lawn_mower'; 'flatfish']",lawn_mower
736,41,"['couch'; 'pine_tree']",pine_tree
737,62,"['plain'; 'crocodile']",plain
738,71,"['lamp'; 'fox']",fox
739,70,"['road'; 'cup']",cup
740,98,"['pine_tree'; 'pickup_truck']",pine_tree
741,41,"['pine_tree'; 'couch']",pine_tree
742,42,"['skyscraper'; 'cattle']",cattle
743,70,"['cup'; 'road']",road
744,3,"['bed'; 'cup']",cup
745,35,"['crocodile'; 'orchid']",crocodile
746,90,"['bus'; 'road']",bus
747,22,"['possum'; 'lizard']",possum
748,50,"['otter'; 'bed']",bed
749,61,"['whale'; 'woman']",whale
750,66,"['pear'; 'kangaroo']",kangaroo
751,92,"['plain'; 'worm']",worm
752,53,"['orchid'; 'pine_tree']",pine_tree
753,12,"['beetle'; 'bear']",bear
754,84,"['pickup_truck'; 'maple_tree']",maple_tree
755,33,"['mushroom'; 'chimpanzee']",chimpanzee
756,57,"['worm'; 'fox']",worm
757,93,"['lion'; 'table']",table
758,79,"['spider'; 'butterfly']",butterfly
759,69,"['pickup_truck'; 'possum']",Pickup truck
760,53,"['pine_tree'; 'orchid']",pine_tree
761,9,"['camel'; 'mouse']",camel
762,19,"['motorcycle'; 'road']",motorcycle
763,6,"['castle'; 'beetle']",castle
764,20,"['forest'; 'poppy']",forest
765,76,"['kangaroo'; 'lizard']",kangaroo
766,5,"['apple'; 'bicycle']",bicycle
767,98,"['pickup_truck'; 'pine_tree']",Pine tree
768,92,"['worm'; 'plain']",worm
769,78,"['poppy'; 'bus']",bus
770,93,"['table'; 'lion']",lion
771,79,"['spider'; 'butterfly']",butterfly
772,21,"['mouse'; 'woman']",woman
773,51,"['mouse'; 'bicycle']",bicycle
774,74,"['man'; 'lawn_mower']",lawn_mower
775,76,"['kangaroo'; 'lizard']",kangaroo
776,56,"['snail'; 'willow_tree']",snail
777,75,"['lizard'; 'boy']",lizard
778,27,"['apple'; 'oak_tree']",apple
779,22,"['lizard'; 'possum']",lizard
780,37,"['cloud'; 'lawn_mower']",lawn_mower
781,16,"['train'; 'oak_tree']",Oak tree
782,72,"['palm_tree'; 'camel']",palm_tree
783,81,"['mushroom'; 'bottle']",mushroom
784,36,"['woman'; 'clock']",clock
785,48,"['skunk'; 'bottle']",skunk
786,13,"['cup'; 'bottle']",cup
787,56,"['willow_tree'; 'snail']",snail
788,70,"['cup'; 'road']",road
789,0,"['flatfish'; 'train']",train
790,63,"['lion'; 'sweet_pepper']",sweet_pepper
791,90,"['road'; 'bus']",bus
792,53,"['pine_tree'; 'orchid']",pine_tree
793,29,"['sunflower'; 'girl']",sunflower
794,64,"['tractor'; 'shark']",tractor
795,2,"['worm'; 'tractor']",tractor
796,83,"['couch'; 'oak_tree']",couch
797,63,"['sweet_pepper'; 'lion']",lion
798,89,"['bed'; 'bear']",bear
799,14,"['ray'; 'oak_tree']",oak_tree
800,66,"['pear'; 'kangaroo']",pear
801,95,"['pear'; 'oak_tree']",Oak tree
802,65,"['can'; 'crab']",crab
803,85,"['bus'; 'ray']",ray
804,5,"['apple'; 'bicycle']",apple
805,7,"['raccoon'; 'lawn_mower']",raccoon
806,58,"['fox'; 'trout']",fox
807,61,"['woman'; 'whale']",whale
808,42,"['cattle'; 'skyscraper']",skyscraper
809,59,"['oak_tree'; 'mountain']",mountain
810,37,"['lawn_mower'; 'cloud']",lawn_mower
811,12,"['bear'; 'beetle']",bear
812,42,"['cattle'; 'skyscraper']",skyscraper
813,66,"['kangaroo'; 'pear']",pear
814,71,"['fox'; 'lamp']",lamp
815,40,"['tulip'; 'bear']",bear
816,63,"['sweet_pepper'; 'lion']",lion
817,45,"['orange'; 'keyboard']",orange
818,19,"['motorcycle'; 'road']",motorcycle
819,33,"['chimpanzee'; 'mushroom']",chimpanzee
820,55,"['skyscraper'; 'bicycle']",skyscraper
821,26,"['pear'; 'crab']",pear
822,0,"['train'; 'flatfish']",train
823,60,"['clock'; 'mushroom']",mushroom
824,72,"['camel'; 'palm_tree']",palm_tree
825,4,"['palm_tree'; 'fox']",palm_tree
826,63,"['lion'; 'sweet_pepper']",lion
827,76,"['lizard'; 'kangaroo']",lizard
828,46,"['orange'; 'table']",table
829,64,"['shark'; 'tractor']",tractor
830,96,"['sea'; 'woman']",woman
831,69,"['possum'; 'pickup_truck']",possum
832,64,"['tractor'; 'shark']",tractor
833,75,"['lizard'; 'boy']",lizard
834,33,"['chimpanzee'; 'mushroom']",chimpanzee
835,36,"['clock'; 'woman']",clock
836,26,"['pear'; 'crab']",pear
837,62,"['crocodile'; 'plain']",crocodile
838,18,"['trout'; 'bottle']",bottle
839,48,"['skunk'; 'bottle']",skunk
840,50,"['bed'; 'otter']",otter
841,36,"['clock'; 'woman']",clock
842,26,"['pear'; 'crab']",pear
843,28,"['wolf'; 'rabbit']",wolf
844,71,"['fox'; 'lamp']",lamp
845,76,"['lizard'; 'kangaroo']",lizard
846,45,"['orange'; 'keyboard']",keyboard
847,52,"['pear'; 'forest']",pear
848,65,"['can'; 'crab']",crab
849,59,"['oak_tree'; 'mountain']",mountain
850,41,"['couch'; 'pine_tree']",Pine tree
851,69,"['possum'; 'pickup_truck']",possum
852,15,"['snail'; 'rose']",rose
853,87,"['man'; 'bus']",bus
854,50,"['bed'; 'otter']",otter
855,11,"['boy'; 'poppy']",poppy
856,71,"['lamp'; 'fox']",lamp
857,36,"['clock'; 'woman']",woman
858,84,"['pickup_truck'; 'maple_tree']",Pickup truck
859,73,"['shark'; 'chair']",chair
860,46,"['table'; 'orange']",orange
861,83,"['oak_tree'; 'couch']",Oak tree
862,12,"['bear'; 'beetle']",bear
863,79,"['spider'; 'butterfly']",butterfly
864,54,"['keyboard'; 'beaver']",beaver
865,50,"['bed'; 'otter']",otter
866,75,"['lizard'; 'boy']",lizard
867,72,"['palm_tree'; 'camel']",palm_tree
868,37,"['lawn_mower'; 'cloud']",lawn_mower
869,91,"['mouse'; 'camel']",camel
870,19,"['motorcycle'; 'road']",motorcycle
871,82,"['flatfish'; 'motorcycle']",motorcycle
872,22,"['lizard'; 'possum']",lizard
873,41,"['couch'; 'pine_tree']",pine_tree
874,53,"['orchid'; 'pine_tree']",pine_tree
875,14,"['ray'; 'oak_tree']",oak_tree
876,15,"['snail'; 'rose']",rose
877,84,"['pickup_truck'; 'maple_tree']",pickup_truck
878,11,"['boy'; 'poppy']",poppy
879,35,"['orchid'; 'crocodile']",crocodile
880,83,"['oak_tree'; 'couch']",oak_tree
881,36,"['woman'; 'clock']",clock
882,17,"['turtle'; 'crocodile']",turtle
883,74,"['man'; 'lawn_mower']",lawn_mower
884,26,"['crab'; 'pear']",crab
885,46,"['table'; 'orange']",orange
886,97,"['motorcycle'; 'crocodile']",crocodile
887,85,"['ray'; 'bus']",bus
888,98,"['pickup_truck'; 'pine_tree']",Pine tree
889,10,"['willow_tree'; 'squirrel']",squirrel
890,63,"['lion'; 'sweet_pepper']",lion
891,72,"['camel'; 'palm_tree']",palm_tree
892,93,"['table'; 'lion']",lion
893,45,"['keyboard'; 'orange']",keyboard
894,95,"['oak_tree'; 'pear']",pear
895,68,"['sea'; 'bridge']",sea
896,14,"['oak_tree'; 'ray']",oak_tree
897,62,"['plain'; 'crocodile']",crocodile
898,73,"['shark'; 'chair']",chair
899,62,"['crocodile'; 'plain']",crocodile
900,11,"['boy'; 'poppy']",poppy
901,23,"['mouse'; 'dinosaur']",dinosaur
902,24,"['lawn_mower'; 'train']",lawn_mower
903,97,"['crocodile'; 'motorcycle']",motorcycle
904,32,"['couch'; 'skunk']",couch
905,78,"['poppy'; 'bus']",bus
906,29,"['girl'; 'sunflower']",sunflower
907,54,"['beaver'; 'keyboard']",beaver
908,20,"['forest'; 'poppy']",poppy
909,41,"['couch'; 'pine_tree']",pine_tree
910,88,"['camel'; 'ray']",camel
911,34,"['chimpanzee'; 'baby']",chimpanzee
912,87,"['bus'; 'man']",man
913,62,"['crocodile'; 'plain']",crocodile
914,29,"['girl'; 'sunflower']",sunflower
915,0,"['flatfish'; 'train']",train
916,4,"['fox'; 'palm_tree']",palm_tree
917,31,"['mountain'; 'butterfly']",butterfly
918,50,"['bed'; 'otter']",otter
919,33,"['mushroom'; 'chimpanzee']",chimpanzee
920,5,"['apple'; 'bicycle']",bicycle
921,8,"['rose'; 'seal']",seal
922,48,"['skunk'; 'bottle']",skunk
923,71,"['lamp'; 'fox']",lamp
924,71,"['fox'; 'lamp']",lamp
925,94,"['boy'; 'lobster']",lobster
926,5,"['bicycle'; 'apple']",apple
927,15,"['rose'; 'snail']",rose
928,16,"['train'; 'oak_tree']",train
929,98,"['pickup_truck'; 'pine_tree']",Pine tree
930,29,"['girl'; 'sunflower']",girl
931,42,"['skyscraper'; 'cattle']",skyscraper
932,68,"['sea'; 'bridge']",sea
933,40,"['tulip'; 'bear']",bear
934,95,"['pear'; 'oak_tree']",Oak tree
935,85,"['ray'; 'bus']",bus
936,64,"['tractor'; 'shark']",tractor
937,40,"['tulip'; 'bear']",tulip
938,24,"['train'; 'lawn_mower']",train
939,3,"['cup'; 'bed']",cup
940,11,"['boy'; 'poppy']",poppy
941,79,"['spider'; 'butterfly']",butterfly
942,10,"['squirrel'; 'willow_tree']",squirrel
943,3,"['bed'; 'cup']",cup
944,73,"['shark'; 'chair']",chair
945,22,"['possum'; 'lizard']",possum
946,28,"['wolf'; 'rabbit']",wolf
947,70,"['cup'; 'road']",road
948,94,"['lobster'; 'boy']",boy
949,42,"['skyscraper'; 'cattle']",skyscraper
950,14,"['ray'; 'oak_tree']",oak_tree
951,4,"['fox'; 'palm_tree']",palm_tree
952,18,"['trout'; 'bottle']",bottle
953,86,"['lizard'; 'tank']",tank
954,4,"['palm_tree'; 'fox']",palm_tree
955,32,"['couch'; 'skunk']",skunk
956,38,"['sunflower'; 'rose']",sunflower
957,24,"['train'; 'lawn_mower']",train
958,65,"['crab'; 'can']",crab
959,75,"['lizard'; 'boy']",lizard
960,1,"['caterpillar'; 'maple_tree']",caterpillar
961,7,"['raccoon'; 'lawn_mower']",lawn_mower
962,99,"['rose'; 'dinosaur']",dinosaur
963,58,"['fox'; 'trout']",fox
964,8,"['seal'; 'rose']",rose
965,67,"['motorcycle'; 'man']",motorcycle
966,10,"['willow_tree'; 'squirrel']",squirrel
967,44,"['cloud'; 'flatfish']",cloud
968,98,"['pine_tree'; 'pickup_truck']",pine_tree
969,88,"['ray'; 'camel']",ray
970,31,"['butterfly'; 'mountain']",butterfly
971,83,"['oak_tree'; 'couch']",oak_tree
972,63,"['sweet_pepper'; 'lion']",lion
973,59,"['mountain'; 'oak_tree']",oak_tree
974,34,"['chimpanzee'; 'baby']",chimpanzee
975,81,"['bottle'; 'mushroom']",mushroom
976,54,"['beaver'; 'keyboard']",beaver
977,28,"['rabbit'; 'wolf']",rabbit
978,76,"['lizard'; 'kangaroo']",lizard
979,84,"['maple_tree'; 'pickup_truck']",maple_tree
980,44,"['flatfish'; 'cloud']",cloud
981,88,"['ray'; 'camel']",camel
982,59,"['mountain'; 'oak_tree']",mountain
983,65,"['crab'; 'can']",can
984,8,"['rose'; 'seal']",seal
985,91,"['mouse'; 'camel']",camel
986,51,"['mouse'; 'bicycle']",bicycle
987,42,"['cattle'; 'skyscraper']",skyscraper
988,23,"['dinosaur'; 'mouse']",dinosaur
989,20,"['poppy'; 'forest']",forest
990,26,"['crab'; 'pear']",pear
991,77,"['pine_tree'; 'tulip']",pine_tree
992,77,"['tulip'; 'pine_tree']",tulip
993,4,"['palm_tree'; 'fox']",palm_tree
994,84,"['pickup_truck'; 'maple_tree']",pickup_truck
995,4,"['palm_tree'; 'fox']",palm_tree
996,8,"['seal'; 'rose']",seal
997,60,"['mushroom'; 'clock']",clock
998,41,"['pine_tree'; 'couch']",pine_tree
999,96,"['sea'; 'woman']",woman
1000,54,"['keyboard'; 'beaver']",beaver
1001,30,"['raccoon'; 'orchid']",raccoon
1002,51,"['bicycle'; 'mouse']",bicycle
1003,35,"['orchid'; 'crocodile']",crocodile
1004,11,"['poppy'; 'boy']",poppy
1005,18,"['trout'; 'bottle']",trout
1006,47,"['tank'; 'raccoon']",raccoon
1007,89,"['bear'; 'bed']",bear
1008,63,"['sweet_pepper'; 'lion']",lion
1009,6,"['castle'; 'beetle']",castle
1010,32,"['skunk'; 'couch']",couch
1011,26,"['crab'; 'pear']",pear
1012,30,"['orchid'; 'raccoon']",orchid
1013,42,"['skyscraper'; 'cattle']",cattle
1014,67,"['man'; 'motorcycle']",motorcycle
1015,7,"['raccoon'; 'lawn_mower']",raccoon
1016,12,"['bear'; 'beetle']",bear
1017,1,"['maple_tree'; 'caterpillar']",maple_tree
1018,37,"['lawn_mower'; 'cloud']",lawn_mower
1019,30,"['orchid'; 'raccoon']",orchid
1020,53,"['pine_tree'; 'orchid']",pine_tree
1021,98,"['pickup_truck'; 'pine_tree']",Pine tree
1022,76,"['lizard'; 'kangaroo']",lizard
1023,8,"['rose'; 'seal']",seal
1024,36,"['woman'; 'clock']",woman
1025,67,"['motorcycle'; 'man']",motorcycle
1026,91,"['mouse'; 'camel']",camel
1027,67,"['motorcycle'; 'man']",motorcycle
1028,33,"['mushroom'; 'chimpanzee']",chimpanzee
1029,82,"['motorcycle'; 'flatfish']",motorcycle
1030,93,"['lion'; 'table']",table
1031,84,"['pickup_truck'; 'maple_tree']",pickup_truck
1032,52,"['pear'; 'forest']",pear
1033,84,"['maple_tree'; 'pickup_truck']",maple_tree
1034,90,"['road'; 'bus']",bus
1035,7,"['raccoon'; 'lawn_mower']",lawn_mower
1036,33,"['chimpanzee'; 'mushroom']",chimpanzee
1037,78,"['poppy'; 'bus']",bus
1038,66,"['pear'; 'kangaroo']",kangaroo
1039,9,"['mouse'; 'camel']",camel
1040,12,"['bear'; 'beetle']",bear
1041,27,"['oak_tree'; 'apple']",apple
1042,44,"['flatfish'; 'cloud']",cloud
1043,18,"['bottle'; 'trout']",trout
1044,63,"['sweet_pepper'; 'lion']",lion
1045,75,"['boy'; 'lizard']",lizard
1046,95,"['pear'; 'oak_tree']",oak_tree
1047,50,"['bed'; 'otter']",otter
1048,59,"['mountain'; 'oak_tree']",oak_tree
1049,63,"['sweet_pepper'; 'lion']",lion
1050,45,"['keyboard'; 'orange']",orange
1051,28,"['rabbit'; 'wolf']",rabbit
1052,19,"['motorcycle'; 'road']",motorcycle
1053,50,"['otter'; 'bed']",bed
1054,7,"['lawn_mower'; 'raccoon']",lawn_mower
1055,27,"['apple'; 'oak_tree']",apple
1056,92,"['plain'; 'worm']",worm
1057,53,"['pine_tree'; 'orchid']",pine_tree
1058,64,"['tractor'; 'shark']",shark
1059,53,"['orchid'; 'pine_tree']",pine_tree
1060,41,"['pine_tree'; 'couch']",pine_tree
1061,44,"['cloud'; 'flatfish']",cloud
1062,39,"['lawn_mower'; 'flatfish']",lawn_mower
1063,73,"['shark'; 'chair']",chair
1064,61,"['whale'; 'woman']",whale
1065,43,"['willow_tree'; 'bottle']",bottle
1066,80,"['lion'; 'flatfish']",lion
1067,35,"['crocodile'; 'orchid']",crocodile
1068,85,"['ray'; 'bus']",bus
1069,71,"['fox'; 'lamp']",lamp
1070,21,"['mouse'; 'woman']",woman
1071,36,"['clock'; 'woman']",woman
1072,53,"['pine_tree'; 'orchid']",pine_tree
1073,67,"['motorcycle'; 'man']",motorcycle
1074,90,"['road'; 'bus']",bus
1075,74,"['lawn_mower'; 'man']",lawn_mower
1076,34,"['baby'; 'chimpanzee']",chimpanzee
1077,14,"['ray'; 'oak_tree']",oak_tree
1078,46,"['orange'; 'table']",table
1079,55,"['skyscraper'; 'bicycle']",skyscraper
1080,37,"['lawn_mower'; 'cloud']",lawn_mower
1081,80,"['lion'; 'flatfish']",flatfish
1082,73,"['shark'; 'chair']",chair
1083,86,"['tank'; 'lizard']",lizard
1084,12,"['bear'; 'beetle']",bear
1085,44,"['cloud'; 'flatfish']",cloud
1086,75,"['lizard'; 'boy']",lizard
1087,24,"['lawn_mower'; 'train']",lawn_mower
1088,67,"['man'; 'motorcycle']",motorcycle
1089,24,"['lawn_mower'; 'train']",lawn_mower
1090,80,"['lion'; 'flatfish']",lion
1091,51,"['bicycle'; 'mouse']",bicycle
1092,5,"['bicycle'; 'apple']",apple
1093,71,"['fox'; 'lamp']",lamp
1094,53,"['pine_tree'; 'orchid']",pine_tree
1095,90,"['bus'; 'road']",road
1096,74,"['man'; 'lawn_mower']",lawn_mower
1097,49,"['beetle'; 'raccoon']",beetle
1098,51,"['bicycle'; 'mouse']",bicycle
1099,73,"['chair'; 'shark']",chair
1100,17,"['crocodile'; 'turtle']",crocodile
1101,67,"['motorcycle'; 'man']",motorcycle
1102,54,"['keyboard'; 'beaver']",beaver
1103,54,"['beaver'; 'keyboard']",beaver
1104,54,"['beaver'; 'keyboard']",beaver
1105,81,"['mushroom'; 'bottle']",mushroom
1106,2,"['tractor'; 'worm']",worm
1107,64,"['shark'; 'tractor']",tractor
1108,90,"['road'; 'bus']",bus
1109,35,"['orchid'; 'crocodile']",crocodile
1110,24,"['lawn_mower'; 'train']",lawn_mower
1111,71,"['lamp'; 'fox']",lamp
1112,92,"['plain'; 'worm']",worm
1113,38,"['rose'; 'sunflower']",rose
1114,8,"['rose'; 'seal']",seal
1115,90,"['road'; 'bus']",road
1116,15,"['rose'; 'snail']",snail
1117,50,"['otter'; 'bed']",bed
1118,44,"['flatfish'; 'cloud']",cloud
1119,88,"['camel'; 'ray']",ray
1120,68,"['bridge'; 'sea']",sea
1121,47,"['raccoon'; 'tank']",raccoon
1122,84,"['pickup_truck'; 'maple_tree']",pickup_truck
1123,64,"['shark'; 'tractor']",tractor
1124,80,"['flatfish'; 'lion']",lion
1125,34,"['baby'; 'chimpanzee']",chimpanzee
1126,51,"['mouse'; 'bicycle']",bicycle
1127,85,"['bus'; 'ray']",ray
1128,52,"['forest'; 'pear']",pear
1129,1,"['maple_tree'; 'caterpillar']",caterpillar
1130,61,"['whale'; 'woman']",whale
1131,26,"['crab'; 'pear']",crab
1132,48,"['skunk'; 'bottle']",skunk
1133,24,"['lawn_mower'; 'train']",lawn_mower
1134,7,"['raccoon'; 'lawn_mower']",raccoon
1135,78,"['bus'; 'poppy']",poppy
1136,82,"['motorcycle'; 'flatfish']",motorcycle
1137,87,"['bus'; 'man']",man
1138,13,"['bottle'; 'cup']",cup
1139,68,"['bridge'; 'sea']",sea
1140,49,"['beetle'; 'raccoon']",beetle
1141,90,"['bus'; 'road']",road
1142,77,"['tulip'; 'pine_tree']",tulip
1143,82,"['motorcycle'; 'flatfish']",motorcycle
1144,54,"['keyboard'; 'beaver']",beaver
1145,32,"['couch'; 'skunk']",skunk
1146,98,"['pickup_truck'; 'pine_tree']",Pine tree
1147,49,"['raccoon'; 'beetle']",raccoon
1148,4,"['palm_tree'; 'fox']",palm_tree
1149,50,"['bed'; 'otter']",otter
1150,15,"['rose'; 'snail']",snail
1151,93,"['lion'; 'table']",table
1152,41,"['couch'; 'pine_tree']",couch
1153,37,"['cloud'; 'lawn_mower']",lawn_mower
1154,89,"['bed'; 'bear']",bear
1155,24,"['train'; 'lawn_mower']",lawn_mower
1156,19,"['road'; 'motorcycle']",motorcycle
1157,80,"['flatfish'; 'lion']",lion
1158,8,"['rose'; 'seal']",seal
1159,6,"['beetle'; 'castle']",castle
1160,59,"['oak_tree'; 'mountain']",mountain
1161,13,"['bottle'; 'cup']",bottle
1162,12,"['bear'; 'beetle']",bear
1163,31,"['mountain'; 'butterfly']",butterfly
1164,77,"['pine_tree'; 'tulip']",pine_tree
1165,9,"['camel'; 'mouse']",camel
1166,71,"['fox'; 'lamp']",lamp
1167,56,"['snail'; 'willow_tree']",snail
1168,97,"['crocodile'; 'motorcycle']",crocodile
1169,63,"['lion'; 'sweet_pepper']",lion
1170,48,"['bottle'; 'skunk']",skunk
1171,90,"['bus'; 'road']",bus
1172,15,"['rose'; 'snail']",rose
1173,10,"['willow_tree'; 'squirrel']",squirrel
1174,3,"['bed'; 'cup']",cup
1175,65,"['crab'; 'can']",can
1176,13,"['bottle'; 'cup']",cup
1177,19,"['motorcycle'; 'road']",motorcycle
1178,54,"['beaver'; 'keyboard']",beaver
1179,58,"['fox'; 'trout']",fox
1180,4,"['palm_tree'; 'fox']",palm_tree
1181,63,"['lion'; 'sweet_pepper']",lion
1182,63,"['sweet_pepper'; 'lion']",lion
1183,31,"['mountain'; 'butterfly']",mountain
1184,26,"['pear'; 'crab']",pear
1185,68,"['sea'; 'bridge']",bridge
1186,86,"['tank'; 'lizard']",tank
1187,45,"['keyboard'; 'orange']",orange
1188,93,"['table'; 'lion']",lion
1189,94,"['boy'; 'lobster']",lobster
1190,87,"['man'; 'bus']",bus
1191,24,"['train'; 'lawn_mower']",train
1192,60,"['clock'; 'mushroom']",mushroom
1193,38,"['sunflower'; 'rose']",sunflower
1194,80,"['flatfish'; 'lion']",lion
1195,2,"['worm'; 'tractor']",worm
1196,47,"['tank'; 'raccoon']",raccoon
1197,54,"['keyboard'; 'beaver']",beaver
